id_aluno,nome,cpf,data_nascimento,sexo,id_turma,codigo_segmento,segmento,serie,turno,status,ano_letivo
ALU00567,Isabela Gomes Martins,000.567.969-00,2015-12-03,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00568,Mateus Pereira Martins,000.568.976-00,2016-06-10,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00569,Miguel Souza Mendes,000.569.983-00,2018-10-26,M,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00570,Fernanda Lima Silva,000.570.990-00,2018-08-12,M,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00571,Daniel Almeida Fernandes,000.571.997-00,2018-11-12,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00572,Beatriz Barbosa Dias,000.572.004-00,2015-11-15,M,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00573,Miguel Carvalho Moreira,000.573.011-00,2017-09-05,M,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00574,Beatriz Mendes Fernandes,000.574.018-00,2019-01-10,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00575,Lucas Ramos Santos,000.575.025-00,2017-10-30,M,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00576,Fernanda Souza Dias,000.576.032-00,2016-02-06,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00577,Beatriz Costa Ramos,000.577.039-00,2019-06-23,M,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00578,Valentina Pereira Santos,000.578.046-00,2018-07-04,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00579,Helena Almeida Pereira,000.579.053-00,2019-10-01,M,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00580,Camila Nascimento Dias,000.580.060-00,2017-01-18,M,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00581,Vinicius Silva Pereira,000.581.067-00,2018-01-07,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00582,Mariana Mendes Silva,000.582.074-00,2017-06-22,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00583,Miguel Carvalho Almeida,000.583.081-00,2017-10-24,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00584,Eduardo Mendes Carvalho,000.584.088-00,2016-01-27,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00585,Bruno Gomes Pereira,000.585.095-00,2018-06-02,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00586,Camila Rocha Oliveira,000.586.102-00,2019-04-10,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00587,Miguel Nascimento Ramos,000.587.109-00,2016-04-26,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00588,Lucas Nascimento Nascimento,000.588.116-00,2016-10-06,M,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00589,Ana Dias Silva,000.589.123-00,2017-12-04,F,TURMA027,FI,Ensino Fundamental I,4º Ano,Manhã,Ativo,2026
ALU00590,Bruno Gomes Dias,000.590.130-00,2017-09-19,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00591,Helena Barbosa Ramos,000.591.137-00,2015-04-10,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00592,Camila Mendes Costa,000.592.144-00,2017-05-22,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00593,Mateus Fernandes Ramos,000.593.151-00,2015-12-20,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00594,João Nascimento Mendes,000.594.158-00,2019-07-13,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00595,Lucas Gomes Rocha,000.595.165-00,2017-01-13,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00596,Camila Mendes Barbosa,000.596.172-00,2015-06-02,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00597,Beatriz Rocha Martins,000.597.179-00,2019-02-18,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00598,Rafael Rocha Mendes,000.598.186-00,2019-06-15,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00599,Thiago Moreira Almeida,000.599.193-00,2019-09-15,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00600,Helena Costa Ramos,000.600.200-00,2016-06-23,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00601,Bruno Martins Martins,000.601.207-00,2015-06-08,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00602,Isabela Nascimento Dias,000.602.214-00,2016-11-13,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00603,Carlos Pereira Silva,000.603.221-00,2018-08-27,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00604,Miguel Lima Souza,000.604.228-00,2016-06-05,F,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00605,Miguel Moreira Ramos,000.605.235-00,2018-11-20,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00606,Mateus Mendes Rocha,000.606.242-00,2019-03-24,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00607,Isabela Mendes Lima,000.607.249-00,2018-05-16,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00608,Thiago Costa Nascimento,000.608.256-00,2017-09-11,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00609,Beatriz Martins Oliveira,000.609.263-00,2017-04-04,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00610,Lucas Nascimento Costa,000.610.270-00,2017-02-08,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00611,Vinicius Martins Rocha,000.611.277-00,2018-09-01,M,TURMA028,FI,Ensino Fundamental I,5º Ano,Tarde,Ativo,2026
ALU00612,Valentina Souza Lima,000.612.284-00,2013-03-22,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00613,Sofia Nascimento Costa,000.613.291-00,2013-07-01,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00614,Mateus Mendes Rocha,000.614.298-00,2013-04-26,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00615,Fernanda Gomes Nascimento,000.615.305-00,2012-04-30,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00616,Eduardo Costa Dias,000.616.312-00,2012-06-22,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00617,Daniel Dias Dias,000.617.319-00,2011-09-17,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00618,Rafael Ramos Oliveira,000.618.326-00,2012-07-30,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00619,Vinicius Nascimento Mendes,000.619.333-00,2011-12-30,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00620,Daniel Nascimento Pereira,000.620.340-00,2011-03-14,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00621,Mateus Ramos Santos,000.621.347-00,2011-01-16,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00622,Camila Nascimento Barbosa,000.622.354-00,2013-10-30,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00623,Eduardo Moreira Costa,000.623.361-00,2011-09-08,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00624,Miguel Ramos Mendes,000.624.368-00,2012-12-26,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00625,Isabela Almeida Barbosa,000.625.375-00,2014-10-01,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00626,Eduardo Souza Rocha,000.626.382-00,2011-11-12,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00627,Carlos Souza Carvalho,000.627.389-00,2014-12-29,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00628,Lucas Souza Gomes,000.628.396-00,2014-11-21,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00629,Fernanda Costa Costa,000.629.403-00,2013-01-24,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00630,Lucas Costa Rocha,000.630.410-00,2011-07-12,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00631,Carlos Barbosa Barbosa,000.631.417-00,2011-08-12,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00632,Eduardo Lima Mendes,000.632.424-00,2012-06-26,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00633,Daniel Ramos Fernandes,000.633.431-00,2014-04-12,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00634,Camila Lima Dias,000.634.438-00,2012-09-04,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00635,Mateus Ramos Mendes,000.635.445-00,2014-09-02,M,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00636,Ana Ramos Silva,000.636.452-00,2011-04-07,F,TURMA029,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00637,Isabela Ramos Dias,000.637.459-00,2013-10-31,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00638,Eduardo Lima Carvalho,000.638.466-00,2013-02-09,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00639,Ana Carvalho Gomes,000.639.473-00,2012-01-11,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00640,João Rocha Oliveira,000.640.480-00,2012-08-13,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00641,Gabriel Rocha Barbosa,000.641.487-00,2011-09-09,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00642,Mateus Almeida Nascimento,000.642.494-00,2011-07-29,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00643,Carlos Silva Barbosa,000.643.501-00,2014-04-15,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00644,Sofia Souza Ramos,000.644.508-00,2011-12-15,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00645,João Pereira Costa,000.645.515-00,2012-02-22,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00646,Isabela Almeida Ramos,000.646.522-00,2012-08-18,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00647,Carlos Oliveira Dias,000.647.529-00,2012-04-17,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00648,Julia Ramos Martins,000.648.536-00,2012-04-18,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00649,Beatriz Silva Pereira,000.649.543-00,2011-04-03,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00650,Beatriz Mendes Rocha,000.650.550-00,2013-09-25,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00651,Lucas Rocha Pereira,000.651.557-00,2014-04-23,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00652,Camila Martins Oliveira,000.652.564-00,2013-08-25,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00653,Mariana Lima Ramos,000.653.571-00,2012-04-24,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00654,Gabriel Fernandes Rocha,000.654.578-00,2011-03-18,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00655,Rafael Fernandes Dias,000.655.585-00,2011-05-24,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00656,Ana Gomes Moreira,000.656.592-00,2014-09-14,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00657,Helena Gomes Nascimento,000.657.599-00,2012-07-21,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00658,Mateus Dias Almeida,000.658.606-00,2014-02-09,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00659,Vinicius Dias Nascimento,000.659.613-00,2014-01-07,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00660,João Lima Almeida,000.660.620-00,2013-10-04,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00661,Mateus Santos Oliveira,000.661.627-00,2012-03-14,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00662,Carlos Nascimento Dias,000.662.634-00,2011-05-06,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00663,Daniel Lima Costa,000.663.641-00,2014-07-27,M,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00664,Beatriz Rocha Lima,000.664.648-00,2011-05-25,F,TURMA030,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00665,Carlos Ramos Pereira,000.665.655-00,2011-08-31,M,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00666,Daniel Nascimento Souza,000.666.662-00,2014-08-08,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00667,Mariana Oliveira Martins,000.667.669-00,2014-02-17,M,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00668,Mariana Rocha Oliveira,000.668.676-00,2013-12-23,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00669,Carlos Nascimento Nascimento,000.669.683-00,2014-03-20,M,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00670,Camila Martins Pereira,000.670.690-00,2012-05-03,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00671,Miguel Rocha Nascimento,000.671.697-00,2013-03-09,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00672,Mariana Ramos Rocha,000.672.704-00,2011-03-11,M,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00673,Camila Barbosa Oliveira,000.673.711-00,2013-01-23,M,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00674,Fernanda Martins Moreira,000.674.718-00,2012-08-24,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00675,Valentina Carvalho Costa,000.675.725-00,2014-04-01,M,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00676,Lucas Lima Oliveira,000.676.732-00,2014-08-19,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00677,João Mendes Fernandes,000.677.739-00,2014-03-19,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00678,Mateus Barbosa Silva,000.678.746-00,2013-04-20,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00679,Camila Lima Carvalho,000.679.753-00,2011-09-06,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00680,Mariana Martins Martins,000.680.760-00,2014-02-21,M,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00681,Miguel Moreira Souza,000.681.767-00,2011-01-16,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00682,Vinicius Martins Barbosa,000.682.774-00,2014-12-02,M,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00683,Rafael Fernandes Lima,000.683.781-00,2011-08-15,M,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00684,Larissa Lima Mendes,000.684.788-00,2014-08-13,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00685,Bruno Oliveira Martins,000.685.795-00,2011-12-10,F,TURMA031,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00686,Mariana Almeida Barbosa,000.686.802-00,2012-11-10,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00687,Isabela Pereira Moreira,000.687.809-00,2011-01-13,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00688,Camila Souza Moreira,000.688.816-00,2012-03-06,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00689,Eduardo Ramos Martins,000.689.823-00,2014-10-11,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00690,Mariana Carvalho Barbosa,000.690.830-00,2013-05-08,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00691,Daniel Almeida Rocha,000.691.837-00,2014-02-25,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00692,Julia Martins Martins,000.692.844-00,2011-04-04,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00693,Larissa Almeida Gomes,000.693.851-00,2012-01-19,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00694,Ana Silva Almeida,000.694.858-00,2012-11-27,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00695,Thiago Souza Lima,000.695.865-00,2013-06-15,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00696,Mariana Moreira Santos,000.696.872-00,2014-05-13,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00697,Mateus Lima Mendes,000.697.879-00,2013-07-01,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00698,Lucas Ramos Oliveira,000.698.886-00,2012-11-14,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00699,Valentina Moreira Barbosa,000.699.893-00,2013-06-29,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00700,Julia Costa Almeida,000.700.900-00,2012-12-18,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00701,Mateus Costa Costa,000.701.907-00,2012-10-01,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00702,Vinicius Pereira Barbosa,000.702.914-00,2012-04-03,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00703,João Dias Ramos,000.703.921-00,2014-05-16,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00704,Camila Pereira Martins,000.704.928-00,2012-11-09,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00705,Helena Costa Mendes,000.705.935-00,2012-01-07,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00706,Gabriel Souza Gomes,000.706.942-00,2014-05-10,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00707,Ana Gomes Fernandes,000.707.949-00,2013-04-04,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00708,Valentina Oliveira Ramos,000.708.956-00,2012-08-30,M,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00709,Thiago Lima Ramos,000.709.963-00,2014-03-04,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00710,Eduardo Nascimento Dias,000.710.970-00,2014-09-10,F,TURMA032,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00711,Larissa Nascimento Oliveira,000.711.977-00,2012-06-09,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00712,Rafael Costa Moreira,000.712.984-00,2011-11-12,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00713,Isabela Silva Gomes,000.713.991-00,2011-06-27,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00714,Lucas Silva Fernandes,000.714.998-00,2013-05-21,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00715,Gabriel Almeida Rocha,000.715.005-00,2014-09-21,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00716,Bruno Costa Fernandes,000.716.012-00,2014-10-11,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00717,Carlos Costa Mendes,000.717.019-00,2014-06-09,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00718,Fernanda Pereira Costa,000.718.026-00,2011-12-29,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00719,Helena Ramos Carvalho,000.719.033-00,2012-04-19,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00720,Fernanda Dias Ramos,000.720.040-00,2012-09-05,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00721,Helena Moreira Rocha,000.721.047-00,2011-12-25,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00722,Thiago Souza Martins,000.722.054-00,2011-03-29,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00723,Daniel Costa Santos,000.723.061-00,2012-04-25,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00724,Bruno Nascimento Barbosa,000.724.068-00,2011-03-01,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00725,Camila Costa Mendes,000.725.075-00,2011-07-10,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00726,Beatriz Ramos Souza,000.726.082-00,2013-02-24,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00727,Daniel Nascimento Souza,000.727.089-00,2014-12-02,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00728,Miguel Barbosa Barbosa,000.728.096-00,2014-03-26,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00729,Miguel Lima Mendes,000.729.103-00,2012-02-07,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00730,Mateus Moreira Oliveira,000.730.110-00,2013-11-07,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00731,Valentina Rocha Almeida,000.731.117-00,2013-03-04,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00732,Rafael Rocha Martins,000.732.124-00,2011-11-29,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00733,Isabela Nascimento Nascimento,000.733.131-00,2011-06-27,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00734,Julia Mendes Barbosa,000.734.138-00,2013-06-21,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00735,Gabriel Santos Pereira,000.735.145-00,2013-12-29,M,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00736,Camila Mendes Nascimento,000.736.152-00,2011-05-03,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00737,Carlos Martins Rocha,000.737.159-00,2012-06-29,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00738,Carlos Lima Barbosa,000.738.166-00,2011-02-14,F,TURMA033,FII,Ensino Fundamental II,6º Ano,Tarde,Ativo,2026
ALU00739,Eduardo Costa Pereira,000.739.173-00,2014-07-09,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00740,Thiago Souza Souza,000.740.180-00,2014-04-14,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00741,Rafael Martins Costa,000.741.187-00,2013-05-31,F,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00742,Bruno Pereira Mendes,000.742.194-00,2014-07-10,F,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00743,Bruno Carvalho Pereira,000.743.201-00,2012-10-21,F,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00744,Isabela Martins Almeida,000.744.208-00,2012-01-06,F,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00745,Isabela Souza Dias,000.745.215-00,2012-07-23,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00746,Gabriel Barbosa Moreira,000.746.222-00,2012-05-17,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00747,Vinicius Pereira Gomes,000.747.229-00,2013-07-05,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00748,Miguel Silva Gomes,000.748.236-00,2012-03-05,F,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00749,João Moreira Moreira,000.749.243-00,2011-05-16,F,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00750,Fernanda Gomes Dias,000.750.250-00,2012-07-23,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00751,Carlos Barbosa Martins,000.751.257-00,2013-02-16,F,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00752,João Fernandes Rocha,000.752.264-00,2014-08-29,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
